date,station,rr
2023-06-15,ARG Kapur IX,0.0
2023-06-16,ARG Kapur IX,0.0
2023-06-17,ARG Kapur IX,0.0
2023-06-18,ARG Kapur IX,0.0
2023-06-19,ARG Kapur IX,12.400000000000002
2023-06-20,ARG Kapur IX,0.4
2023-06-21,ARG Kapur IX,0.0
2023-06-22,ARG Kapur IX,0.2
2023-06-23,ARG Kapur IX,0.0
2023-06-24,ARG Kapur IX,54.0
2023-06-25,ARG Kapur IX,2.2
2023-06-26,ARG Kapur IX,0.0
2023-06-27,ARG Kapur IX,14.400000000000002
2023-06-28,ARG Kapur IX,0.0
2023-06-29,ARG Kapur IX,0.0
2023-06-30,ARG Kapur IX,34.8
2023-07-01,ARG Kapur IX,0.0
2023-07-02,ARG Kapur IX,1.8000000000000003
2023-07-03,ARG Kapur IX,19.8
2023-07-04,ARG Kapur IX,21.2
2023-07-05,ARG Kapur IX,22.2
2023-07-06,ARG Kapur IX,3.4000000000000004
2023-07-07,ARG Kapur IX,11.2
2023-07-08,ARG Kapur IX,0.0
2023-07-09,ARG Kapur IX,49.2
2023-07-10,ARG Kapur IX,0.2
2023-07-11,ARG Kapur IX,0.0
2023-07-12,ARG Kapur IX,1.2000000000000002
2023-07-13,ARG Kapur IX,4.4
2023-07-14,ARG Kapur IX,0.0
2023-07-15,ARG Kapur IX,0.0
2023-07-16,ARG Kapur IX,0.0
2023-07-17,ARG Kapur IX,5.2
2023-07-18,ARG Kapur IX,30.8
2023-07-19,ARG Kapur IX,6.8999999999999995
2023-07-20,ARG Kapur IX,0.0
2023-07-21,ARG Kapur IX,0.0
2023-07-22,ARG Kapur IX,0.0
2023-07-23,ARG Kapur IX,12.0
2023-07-24,ARG Kapur IX,0.0
2023-07-25,ARG Kapur IX,0.0
2023-07-26,ARG Kapur IX,0.0
2023-07-27,ARG Kapur IX,0.0
2023-07-28,ARG Kapur IX,0.0
2023-07-29,ARG Kapur IX,14.199999999999998
2023-07-30,ARG Kapur IX,17.2
2023-07-31,ARG Kapur IX,0.0
2023-08-01,ARG Kapur IX,0.6000000000000001
2023-08-02,ARG Kapur IX,3.0
2023-08-03,ARG Kapur IX,0.0
2023-08-04,ARG Kapur IX,5.0
2023-08-05,ARG Kapur IX,0.2
2023-08-06,ARG Kapur IX,0.2
2023-08-07,ARG Kapur IX,0.0
2023-08-08,ARG Kapur IX,44.2
2023-08-09,ARG Kapur IX,17.4
2023-08-10,ARG Kapur IX,36.0
2023-08-11,ARG Kapur IX,58.6
2023-08-12,ARG Kapur IX,0.6
2023-08-13,ARG Kapur IX,0.4
2023-08-14,ARG Kapur IX,1.4000000000000001
2023-08-15,ARG Kapur IX,0.0
2023-08-16,ARG Kapur IX,0.6000000000000001
2023-08-17,ARG Kapur IX,5.0
2023-08-18,ARG Kapur IX,22.6
2023-08-19,ARG Kapur IX,13.399999999999999
2023-08-20,ARG Kapur IX,3.2
2023-08-21,ARG Kapur IX,0.0
2023-08-22,ARG Kapur IX,0.0
2023-08-23,ARG Kapur IX,0.0
2023-08-24,ARG Kapur IX,0.0
2023-08-25,ARG Kapur IX,17.2
2023-08-26,ARG Kapur IX,5.8
2023-08-27,ARG Kapur IX,35.6
2023-08-28,ARG Kapur IX,7.999999999999998
2023-08-29,ARG Kapur IX,38.4
2023-08-30,ARG Kapur IX,4.8
2023-08-31,ARG Kapur IX,1.0000000000000002
2023-09-01,ARG Kapur IX,0.0
2023-09-02,ARG Kapur IX,0.0
2023-09-03,ARG Kapur IX,1.4000000000000001
2023-09-04,ARG Kapur IX,0.0
2023-09-05,ARG Kapur IX,0.0
2023-09-06,ARG Kapur IX,1.8000000000000003
2023-09-07,ARG Kapur IX,0.0
2023-09-08,ARG Kapur IX,1.4
2023-09-09,ARG Kapur IX,1.8
2023-09-10,ARG Kapur IX,0.2
2023-09-11,ARG Kapur IX,26.2
2023-09-12,ARG Kapur IX,0.0
2023-09-13,ARG Kapur IX,0.0
2023-09-14,ARG Kapur IX,0.0
2023-09-15,ARG Kapur IX,0.0
2023-09-16,ARG Kapur IX,0.0
2023-09-17,ARG Kapur IX,2.8
2023-09-18,ARG Kapur IX,0.0
2023-09-19,ARG Kapur IX,15.000000000000002
2023-09-20,ARG Kapur IX,31.0
2023-09-21,ARG Kapur IX,17.0
2023-09-22,ARG Kapur IX,0.0
2023-09-23,ARG Kapur IX,3.2
2023-09-24,ARG Kapur IX,0.0
2023-09-25,ARG Kapur IX,0.0
2023-09-26,ARG Kapur IX,0.0
2023-09-27,ARG Kapur IX,0.0
2023-09-28,ARG Kapur IX,0.0
2023-09-29,ARG Kapur IX,0.0
2023-09-30,ARG Kapur IX,0.0
2023-10-01,ARG Kapur IX,0.0
2023-10-02,ARG Kapur IX,0.0
2023-10-03,ARG Kapur IX,0.0
2023-10-04,ARG Kapur IX,3.4
2023-10-05,ARG Kapur IX,5.0
2023-10-06,ARG Kapur IX,3.0000000000000004
2023-10-07,ARG Kapur IX,2.0
2023-10-08,ARG Kapur IX,0.0
2023-10-09,ARG Kapur IX,0.0
2023-10-10,ARG Kapur IX,4.6000000000000005
2023-10-11,ARG Kapur IX,56.6
2023-10-12,ARG Kapur IX,1.4
2023-10-13,ARG Kapur IX,4.6000000000000005
2023-10-14,ARG Kapur IX,49.6
2023-10-15,ARG Kapur IX,0.4
2023-10-16,ARG Kapur IX,0.0
2023-10-17,ARG Kapur IX,0.0
2023-10-18,ARG Kapur IX,17.400000000000002
2023-10-19,ARG Kapur IX,33.2
2023-10-20,ARG Kapur IX,36.2
2023-10-21,ARG Kapur IX,36.0
2023-10-22,ARG Kapur IX,10.000000000000002
2023-10-23,ARG Kapur IX,5.2
2023-10-24,ARG Kapur IX,108.6
2023-10-25,ARG Kapur IX,16.2
2023-10-26,ARG Kapur IX,7.6
2023-10-27,ARG Kapur IX,18.0
2023-10-28,ARG Kapur IX,0.0
2023-10-29,ARG Kapur IX,11.8
2023-10-30,ARG Kapur IX,24.2
2023-10-31,ARG Kapur IX,1.9999999999999993
2023-11-01,ARG Kapur IX,38.6
2023-11-02,ARG Kapur IX,1.6000000000000003
2023-11-03,ARG Kapur IX,0.0
2023-11-04,ARG Kapur IX,34.4
2023-11-05,ARG Kapur IX,22.0
2023-11-06,ARG Kapur IX,38.0
2023-11-07,ARG Kapur IX,24.0
2023-11-08,ARG Kapur IX,0.0
2023-11-09,ARG Kapur IX,59.0
2023-11-10,ARG Kapur IX,2.2
2023-11-11,ARG Kapur IX,2.4000000000000004
2023-11-12,ARG Kapur IX,9.2
2023-11-13,ARG Kapur IX,8.8
2023-11-14,ARG Kapur IX,0.2
2023-11-15,ARG Kapur IX,12.399999999999999
2023-11-16,ARG Kapur IX,22.4
2023-11-17,ARG Kapur IX,0.4000000000000028
2023-11-18,ARG Kapur IX,1.2000000000000002
2023-11-19,ARG Kapur IX,23.599999999999998
2023-11-20,ARG Kapur IX,2.4000000000000004
2023-11-21,ARG Kapur IX,0.0
2023-11-22,ARG Kapur IX,51.8
2023-11-23,ARG Kapur IX,8.0
2023-11-24,ARG Kapur IX,24.2
2023-11-25,ARG Kapur IX,79.2
2023-11-26,ARG Kapur IX,3.4
2023-11-27,ARG Kapur IX,0.0
2023-11-28,ARG Kapur IX,0.0
2023-11-29,ARG Kapur IX,2.0
2023-11-30,ARG Kapur IX,10.2
2023-12-01,ARG Kapur IX,0.6000000000000001
2023-12-02,ARG Kapur IX,29.8
2023-12-03,ARG Kapur IX,7.800000000000001
2023-12-04,ARG Kapur IX,0.0
2023-12-05,ARG Kapur IX,52.8
2023-12-06,ARG Kapur IX,8.200000000000006
2023-12-07,ARG Kapur IX,47.2
2023-12-08,ARG Kapur IX,0.0
2023-12-09,ARG Kapur IX,4.0
2023-12-10,ARG Kapur IX,0.4
2023-12-11,ARG Kapur IX,0.4
2023-12-12,ARG Kapur IX,34.8
2023-12-13,ARG Kapur IX,151.0
2023-12-14,ARG Kapur IX,0.0
2023-12-15,ARG Kapur IX,18.0
2023-12-16,ARG Kapur IX,12.400000000000002
2023-12-17,ARG Kapur IX,70.8
2023-12-18,ARG Kapur IX,45.8
2023-12-19,ARG Kapur IX,1.0
2023-12-20,ARG Kapur IX,14.8
2023-12-21,ARG Kapur IX,101.0
2023-12-22,ARG Kapur IX,3.6
2023-12-23,ARG Kapur IX,0.0
2023-12-24,ARG Kapur IX,7.2
2023-12-25,ARG Kapur IX,54.6
2023-12-26,ARG Kapur IX,42.7
2023-12-27,ARG Kapur IX,33.1
2023-12-28,ARG Kapur IX,51.16666666666668
2023-12-29,ARG Kapur IX,39.633333333333326
2023-12-30,ARG Kapur IX,57.800000000000004
2023-12-31,ARG Kapur IX,16.8
